X (miles),Y (miles)
3171.1126658783814,-952.5226064333798
3171.1126658783814,-952.5226064333798
3177.7207719460957,-944.8135377009991
3190.936595734904,-940.4081336558565
3199.74701547857,-933.8000275881421
3197.5450901492363,-922.7869058219043
3179.923862315284,-916.17879975419
3170.0120915603316,-908.4697310218093
3164.505336503904,-900.7602739428096
3164.505336503904,-900.7602739428096
3164.505336503904,-900.7602739428096
3154.5935657489513,-899.657369545048
3154.5935657489513,-899.657369545048
3154.5935657489513,-899.657369545048
3140.2763909488563,-889.7455987900955
3140.2763909488563,-889.7455987900955
3140.2763909488563,-889.7455987900955
3131.4659712051903,-888.642694392334
3131.4659712051903,-888.642694392334
3131.4659712051903,-888.642694392334
3121.5538121036197,-883.1359393359061
3121.5538121036197,-883.1359393359061
3121.5538121036197,-883.1359393359061
3110.540690337382,-882.0369184043338
3110.540690337382,-882.0369184043338
3110.540690337382,-882.0369184043338
3105.033935280954,-886.4419341028573
3101.729105553859,-883.1371043757621
3097.3240898553354,-889.7452104434765
3087.411930753765,-879.833439688524
3075.2974579762417,-879.833439688524
3064.284336210004,-883.1382694156192
3063.1814318122424,-895.2531305397615
3049.9656080234336,-894.150226142
3049.9656080234336,-894.150226142
3049.9656080234336,-894.150226142
3040.053448921863,-875.4276472967623
3040.053448921863,-875.4276472967623
3040.053448921863,-875.4276472967623
3025.736274121768,-878.7324770238577
3025.736274121768,-878.7324770238577
3025.736274121768,-878.7324770238577
3020.229907411959,-861.1112491899054
3011.4190993216744,-857.8064194628101
3010.316194923913,-843.4892446627151
3010.316194923913,-843.4892446627151
3010.316194923913,-843.4892446627151
3010.316194923913,-835.7797875837153
3010.316194923913,-835.7797875837153
3010.316194923913,-835.7797875837153
2997.100371135104,-824.7666658174776
2992.6949670899617,-824.7666658174776
2983.8845473462957,-821.4618360903822
2972.871425580058,-817.0568203918588
2972.871425580058,-817.0568203918588
2972.871425580058,-817.0568203918588
2964.0606174897725,-819.2587457211924
2964.0606174897725,-819.2587457211924
2964.0606174897725,-819.2587457211924
2959.65521344463,-811.5492886421928
2959.65521344463,-811.5492886421928
2959.65521344463,-811.5492886421928
2949.7434426896775,-803.839831563193
2949.7434426896775,-803.839831563193
2949.7434426896775,-803.839831563193
2938.7303209234396,-793.9280608082405
2938.7303209234396,-793.9280608082405
2938.7303209234396,-793.9280608082405
2924.4131461233446,-795.0309652060021
2924.4131461233446,-795.0309652060021
2924.4131461233446,-795.0309652060021
2904.589216266822,-802.7404222850018
2904.589216266822,-802.7404222850018
2904.589216266822,-802.7404222850018
2890.272041466727,-801.6375178872403
2890.272041466727,-801.6375178872403
2890.272041466727,-801.6375178872403
2884.765286410299,-780.712237019432
2884.765286410299,-780.712237019432
2884.765286410299,-780.712237019432
2888.070116137394,-760.8883071629091
2888.070116137394,-760.8883071629091
2888.070116137394,-760.8883071629091
2910.096748016489,-752.077887419243
2910.096748016489,-752.077887419243
2910.096748016489,-752.077887419243
2918.907167760155,-776.3068329742895
2918.907167760155,-776.3068329742895
2918.907167760155,-776.3068329742895
2942.035150650535,-784.0162900532891
2942.035150650535,-784.0162900532891
2942.035150650535,-784.0162900532891
2976.1758669605338,-778.5095349968612
2976.1758669605338,-778.5095349968612
2976.1758669605338,-778.5095349968612
3001.506551873485,-780.7114603261949
3001.506551873485,-780.7114603261949
3001.506551873485,-780.7114603261949
3011.418322628437,-778.5095349968612
3011.418322628437,-778.5095349968612
3011.418322628437,-778.5095349968612
2998.202498839629,-761.9896581741955
2998.202498839629,-761.9896581741955
2998.202498839629,-761.9896581741955
2988.290728084676,-747.6724833741005
2988.290728084676,-747.6724833741005
2988.290728084676,-747.6724833741005
2988.290728084676,-732.2539575627201
3018.0264286961515,-736.6593616078626
3044.45807627377,-750.9765364079576
3044.45807627377,-750.9765364079576
3044.45807627377,-750.9765364079576
3062.0793041077222,-764.1923601967662
3062.0793041077222,-764.1923601967662
3062.0793041077222,-764.1923601967662
3084.105935986817,-764.1923601967662
3084.105935986817,-764.1923601967662
3084.105935986817,-764.1923601967662
3118.2466522968157,-755.3819404531001
3118.2466522968157,-755.3819404531001
3118.2466522968157,-755.3819404531001
3111.6389345757207,-738.8620636304345
3111.6389345757207,-738.8620636304345
3111.6389345757207,-738.8620636304345
3070.889723851389,-730.0512555401493
3070.889723851389,-730.0512555401493
3070.889723851389,-730.0512555401493
3058.775251073866,-727.8493302108157
3058.775251073866,-727.8493302108157
3058.775251073866,-727.8493302108157
3077.4978299191034,-720.1402614784349
3077.4978299191034,-720.1402614784349
3077.4978299191034,-720.1402614784349
3069.788372840104,-705.8230866783399
3069.788372840104,-705.8230866783399
3069.788372840104,-705.8230866783399
3043.3567252624857,-708.0250120076737
3056.572549051294,-688.2010821511507
3056.572549051294,-688.2010821511507
3056.572549051294,-688.2010821511507
3066.4847081528646,-674.9852583623422
3066.4847081528646,-674.9852583623422
3066.4847081528646,-674.9852583623422
3052.1675333527696,-667.2758012833424
3041.154023239913,-668.378705681104
3030.140901473675,-657.3655839148662
3015.82372667358,-654.0607541877708
2992.6957437831998,-665.0742643006278
2992.6957437831998,-665.0742643006278
2992.6957437831998,-665.0742643006278
2972.872202273296,-665.0742643006278
2972.872202273296,-665.0742643006278
2972.872202273296,-665.0742643006278
2933.22434256025,-663.9713599028662
2929.919512833155,-649.6541851027712
2950.844793700963,-648.555164171199
2969.5673725462007,-637.5416540583421
2969.5673725462007,-637.5416540583421
2969.5673725462007,-637.5416540583421
2971.7692978755344,-626.5285322921043
2971.7692978755344,-626.5285322921043
2971.7692978755344,-626.5285322921043
2984.985121664343,-615.5154105258664
2984.985121664343,-615.5154105258664
2984.985121664343,-615.5154105258664
2995.9982434305807,-614.4125061281048
3005.9104025321512,-601.1962939926772
3005.9104025321512,-601.1962939926772
3005.9104025321512,-601.1962939926772
2992.6941903967236,-592.3858742490112
2992.6941903967236,-592.3858742490112
2992.6941903967236,-592.3858742490112
2973.971999898105,-597.8926293054391
2973.971999898105,-597.8926293054391
2973.971999898105,-597.8926293054391
2957.4521230754394,-596.7897249076775
2957.4521230754394,-596.7897249076775
2957.4521230754394,-596.7897249076775
2928.8177734752503,-597.8926293054391
2928.8177734752503,-597.8926293054391
2928.8177734752503,-597.8926293054391
2921.1083163962508,-587.9804702038687
2921.1083163962508,-587.9804702038687
2921.1083163962508,-587.9804702038687
2917.803486669155,-578.0686994489162
2917.803486669155,-578.0686994489162
2917.803486669155,-578.0686994489162
2911.19576894806,-564.8528756601075
2911.19576894806,-564.8528756601075
2911.19576894806,-564.8528756601075
2928.816996782012,-563.749971262346
2928.816996782012,-563.749971262346
2928.816996782012,-563.749971262346
2935.4247145031077,-549.432796462251
2943.1341715821072,-537.3183236847277
2956.3499953709156,-543.9260414058231
2959.654825098011,-531.8115686282998
2959.654825098011,-531.8115686282998
2959.654825098011,-531.8115686282998
2965.161580154439,-525.2038509072046
2965.161580154439,-525.2038509072046
2965.161580154439,-525.2038509072046
2983.8841589996764,-539.5210257072996
2983.8841589996764,-539.5210257072996
2983.8841589996764,-539.5210257072996
2987.1889887267716,-547.2300944396802
2987.1889887267716,-547.2300944396802
2987.1889887267716,-547.2300944396802
3001.5061635268667,-539.5210257072996
3015.8233383269617,-545.0273924171084
3036.7482308481513,-548.3322221442037
3036.7482308481513,-548.3322221442037
3036.7482308481513,-548.3322221442037
3034.5463055188175,-558.2439928991562
3034.5463055188175,-558.2439928991562
3034.5463055188175,-558.2439928991562
3016.9250776848653,-570.3588540232985
3016.9250776848653,-570.3588540232985
3016.9250776848653,-570.3588540232985
3030.1409014736737,-582.4733268008217
3030.1409014736737,-582.4733268008217
3030.1409014736737,-582.4733268008217
3044.4580762737687,-581.3704224030602
3056.572549051292,-581.3704224030602
3056.572549051292,-581.3704224030602
3056.572549051292,-581.3704224030602
3058.7744743806256,-586.876789112869
3058.7744743806256,-586.876789112869
3058.7744743806256,-586.876789112869
3094.016930048529,-583.5719593857737
3117.14452459229,-585.7738847151073
3117.14452459229,-585.7738847151073
3117.14452459229,-585.7738847151073
3131.4620877390043,-597.8883574926306
3131.4620877390043,-597.8883574926306
3131.4620877390043,-597.8883574926306
3145.7792625390994,-601.1931872197259
3144.6763581413375,-608.9026442987256
3151.284075862433,-618.8144150536781
3170.0066547076704,-621.0163403830118
3158.9935329414325,-630.9284994845823
3158.9935329414325,-630.9284994845823
3158.9935329414325,-630.9284994845823
3162.298362668528,-638.6375682169629
3162.298362668528,-638.6375682169629
3162.298362668528,-638.6375682169629
3194.236765302574,-646.3470252959627
3194.236765302574,-646.3470252959627
3194.236765302574,-646.3470252959627
3223.9728542606686,-647.4499296937242
3223.9728542606686,-647.4499296937242
3223.9728542606686,-647.4499296937242
3240.4927310833345,-648.5528340914858
3240.4927310833345,-648.5528340914858
3240.4927310833345,-648.5528340914858
3240.4927310833345,-659.5659558577237
3240.4927310833345,-659.5659558577237
3240.4927310833345,-659.5659558577237
3248.201799815715,-670.5790776239614
3248.201799815715,-670.5790776239614
3248.201799815715,-670.5790776239614
3254.8099058834296,-687.0989544466272
3254.8099058834296,-687.0989544466272
3254.8099058834296,-687.0989544466272
3268.025729672238,-698.1120762128651
3268.025729672238,-698.1120762128651
3268.025729672238,-698.1120762128651
3287.849271182142,-719.0373570806734
3287.849271182142,-719.0373570806734
3287.849271182142,-719.0373570806734
3298.862781294999,-723.4427611258159
3298.862781294999,-723.4427611258159
3298.862781294999,-723.4427611258159
3312.0786050838074,-714.6319530355308
3310.975700686046,-732.2531808694831
3319.786120429712,-746.5703556695781
3329.6982795312824,-759.7861794583866
3344.0154543313774,-785.1168643713376
3351.7245230637577,-803.839054869956
3347.3195073652346,-813.7512139715265
3347.3195073652346,-813.7512139715265
3347.3195073652346,-813.7512139715265
3352.8258740750434,-825.8656867490497
3352.8258740750434,-825.8656867490497
3352.8258740750434,-825.8656867490497
3360.535331154043,-826.9685911468113
3360.535331154043,-826.9685911468113
3360.535331154043,-826.9685911468113
3366.042086210471,-787.3211197803844
3366.042086210471,-787.3211197803844
3366.042086210471,-787.3211197803844
3368.2440115398044,-769.6998919464322
3368.2440115398044,-769.6998919464322
3368.2440115398044,-769.6998919464322
3374.852117607519,-754.2813661350518
3374.852117607519,-754.2813661350518
3374.852117607519,-754.2813661350518
3384.7638883624713,-743.2678560221949
3384.7638883624713,-743.2678560221949
3384.7638883624713,-743.2678560221949
3379.2571333060437,-711.3298417347678
3379.2571333060437,-711.3298417347678
3379.2571333060437,-711.3298417347678
3367.1426605285205,-694.809964912102
3367.1426605285205,-694.809964912102
3367.1426605285205,-694.809964912102
3350.6227837058545,-682.6951037879599
3350.6227837058545,-682.6951037879599
3350.6227837058545,-682.6951037879599
3327.4951891620935,-670.5806310104366
3327.4951891620935,-670.5806310104366
3327.4951891620935,-670.5806310104366
3358.3322407848545,-673.8854607375318
3358.3322407848545,-673.8854607375318
3358.3322407848545,-673.8854607375318
3361.63707051195,-654.0615308810089
3361.63707051195,-654.0615308810089
3361.63707051195,-654.0615308810089
3350.6235603990926,-637.5416540583432
3336.3063855989976,-624.3258302695347
3340.71178964414,-612.2113574920114
3340.71178964414,-612.2113574920114
3340.71178964414,-612.2113574920114
3351.724911410378,-606.7046024355835
3351.724911410378,-606.7046024355835
3351.724911410378,-606.7046024355835
3350.6220070126165,-587.982023590346
3350.6220070126165,-587.982023590346
3350.6220070126165,-587.982023590346
3346.216991314093,-571.4625351142993
3346.216991314093,-571.4625351142993
3346.216991314093,-571.4625351142993
3334.102130189951,-549.4359032352045
3334.102130189951,-531.8146754012523
3336.3040555192842,-498.7749217559208
3336.3040555192842,-498.7749217559208
3336.3040555192842,-498.7749217559208
3348.4189166434267,-487.7617999896829
3348.4189166434267,-487.7617999896829
3348.4189166434267,-487.7617999896829
3346.216991314093,-465.7351681105882
3346.216991314093,-465.7351681105882
3346.216991314093,-465.7351681105882
3347.3198957118548,-453.62069533306493
3347.3198957118548,-453.62069533306493
3347.3198957118548,-453.62069533306493
3356.1303154555208,-441.50622255554174
3356.1303154555208,-441.50622255554174
3356.1303154555208,-441.50622255554174
3347.3198957118548,-413.97322396663816
3328.597316866617,-399.6560491665431
3328.597316866617,-399.6560491665431
3328.597316866617,-399.6560491665431
3321.9892107989026,-383.1361723438774
3321.9892107989026,-383.1361723438774
3321.9892107989026,-383.1361723438774
3294.456212209999,-369.9199602084497
3281.2403884211903,-366.61513048135447
3281.2403884211903,-366.61513048135447
3281.2403884211903,-366.61513048135447
3283.442313750524,-342.385796579689
3283.442313750524,-342.385796579689
3283.442313750524,-342.385796579689
3280.137484023429,-329.1699727908804
3272.4280269444293,-317.0555000133572
3254.807187457096,-310.44739394564283
3254.807187457096,-310.44739394564283
3254.807187457096,-310.44739394564283
3233.8819065892876,-310.44739394564283
3233.8819065892876,-310.44739394564283
3233.8819065892876,-310.44739394564283
3221.7674338117645,-310.44739394564283
3221.7674338117645,-310.44739394564283
3221.7674338117645,-310.44739394564283
3201.943503955242,-321.46051571188065
3201.943503955242,-321.46051571188065
3201.943503955242,-321.46051571188065
3209.6529610342413,-306.04237824711936
3209.6529610342413,-306.04237824711936
3209.6529610342413,-306.04237824711936
3195.335397887527,-299.43427217940496
3195.335397887527,-299.43427217940496
3195.335397887527,-299.43427217940496
3176.6128190422896,-290.62385243573897
3176.6128190422896,-290.62385243573897
3176.6128190422896,-290.62385243573897
3204.1462059778123,-289.52094803797735
3204.1462059778123,-289.52094803797735
3204.1462059778123,-289.52094803797735
3239.3882732990965,-290.62385243573897
3261.4149051781915,-295.02886813426244
3290.04925477838,-289.5225014244536
3290.04925477838,-289.5225014244536
3290.04925477838,-289.5225014244536
3302.1637275559033,-299.4342721794061
3302.1637275559033,-299.4342721794061
3302.1637275559033,-299.4342721794061
3318.6836043785693,-304.941027235834
3318.6836043785693,-304.941027235834
3318.6836043785693,-304.941027235834
3331.899816513997,-309.34604293435746
3331.899816513997,-309.34604293435746
3331.899816513997,-309.34604293435746
3312.075886657474,-279.61034232288205
3334.1021301899495,-300.53562319069033
3334.1021301899495,-300.53562319069033
3334.1021301899495,-300.53562319069033
3349.521044347949,-304.94102723583285
3349.521044347949,-304.94102723583285
3349.521044347949,-304.94102723583285
3361.6355171254722,-301.6361975087376
3361.6355171254722,-301.6361975087376
3361.6355171254722,-301.6361975087376
3378.155393948138,-299.4342721794039
3394.6752707708038,-315.95414900206964
3408.992445570899,-312.64931927497435
3417.8028653145648,-313.7522236727359
3422.2082693597076,-325.8666964502591
3428.8159870808026,-341.2852222616395
